Date,btc,eth,usdt,usdc,bnb,xrp,busd,ada,doge,matic
2020-07-26,9815.5142364375,307.49753275075,1.0000835848465,0.99761709281125,19.7165405868,0.21644979415750001,0.9968837640777499,0.1465171922845,0.003231680538935,0.020887869842225
2020-07-27,10524.570795605001,317.8827874695,1.0013590071655,0.998683184942,19.456511949450004,0.219427476222,1.000314835379,0.14155860150575,0.0031677345982975003,0.019921598388374998
2020-07-28,10941.811550850001,318.028582039,1.000583133308,0.9990593851272499,19.996786773474998,0.22643818565,0.9990140141639999,0.14327478516225,0.0031757884950225,0.02016034962535
2020-07-29,11043.489874175,318.0591637795,1.0017973544065,1.0009032451555,20.081517578275,0.23816967304225,0.99967997526775,0.1442755063815,0.0032068862700600003,0.020454900195275003
2020-07-30,11068.96481415,326.77847387099996,1.0026073937264999,1.0004742455787499,19.8879219273,0.243782627704,1.00072698554275,0.140001794044,0.00320787662672,0.0204745928575
2020-07-31,11209.148701850001,339.53517538125004,1.0009123501702502,1.0040791926822499,20.357890965675,0.251338676872,1.00002354862925,0.13925085240025,0.003219017018285,0.02037668796395
2020-08-01,11529.155350075,365.85843241025,0.99815477505775,1.0018809362982501,21.103190837899998,0.27500886273749997,0.9967077715552499,0.141674342884,0.003478519867905,0.020679317842675002
2020-08-02,11466.163189750001,381.1483821835,1.0106657895345,1.00173927178075,21.119865502175003,0.29373976806575,1.00800042922425,0.13863353418774998,0.00350856116198,0.020557592675725
2020-08-03,11188.902780475,380.81808942374994,1.00416502811925,0.99830607028525,21.537203842125002,0.30037166781650004,1.0004227361465,0.13538709681025002,0.0033686149399525,0.020297717302025002
2020-08-04,11232.905781425,389.92942284325,1.0016022361615,1.00013346891,22.091506256825,0.305688482751,1.00201502254325,0.14119428506075,0.00346505172314,0.0205986508605
2020-08-05,11473.93700605,395.95596390925,1.0028311994305001,0.999960082943,22.830150764425003,0.30117210234425,1.0032708152982501,0.143164477786,0.0035294172400500002,0.021126985206650004
2020-08-06,11757.673590900002,398.1586689505,1.002254320499,1.00017249620925,22.983077824775,0.30378194164350003,1.001756421045,0.14323079012849999,0.0035437843730725,0.021664695868199996
2020-08-07,11671.74986345,385.23106406475,1.0042753651604999,1.0007450137145,22.416501651725,0.29869497297375003,1.002566297878,0.14129336516625,0.0035330846301075,0.021535392301375002
2020-08-08,11679.273910849999,386.219013651,1.00273582924925,1.00001326206975,22.517784917825,0.2947267043865,0.9998907315847501,0.14260548606399998,0.00350815362741,0.0221228160749
2020-08-09,11691.9763251,392.9983744085,1.0027819028340001,1.00082742884725,22.6181600152,0.29131418689475,1.0007663696215001,0.146597439808,0.0034834417885599997,0.022953298954
2020-08-10,11811.941377674999,394.33662525475,1.0058170060845,1.0041085827605,22.553215475150004,0.29280019021825,1.0053423953637501,0.1446790937015,0.003494844305695,0.023382337123574997
2020-08-11,11605.148415725002,386.4045777285,1.0026455399525,1.00251477801,21.87162731215,0.28987949540600005,1.0012333250530001,0.13985077970175,0.003451577508585,0.023938047830775
2020-08-12,11496.883347875,382.58097556525,1.009277898418,1.0028301260145,21.465914315825,0.28333670624100005,1.0043129567512499,0.13464788106075,0.003439117837725,0.024332805823900003
2020-08-13,11596.452908975,408.0488434385,1.0139212239255,1.00363848181,21.688823332200002,0.28881847637175,1.00731382216975,0.13888459272275,0.0034785440522425003,0.026509180165925
2020-08-14,11844.494788349999,433.49968092524995,1.00996579608125,1.0027982119907501,22.5522156854,0.29953270820675,1.00500624360475,0.14005232299625,0.0035322903422774997,0.0277205910744
2020-08-15,11841.573980875,435.63677842575,1.00256343955275,0.9993990551937499,23.2228590208,0.29974645022525004,1.00058618869425,0.13863827432075,0.0035521651462025,0.029440718591175
2020-08-16,11857.894789275,429.62232298525004,1.00235683814125,0.9988541158067499,23.286674708225,0.3003999469625,1.0010450854039998,0.13810415634950002,0.0035210676438125,0.029942109467125
2020-08-17,12078.9531466,432.22181706874994,1.00381584399275,0.99858509146325,23.487230652850002,0.310367917282,0.99955604960975,0.14047607437874998,0.0035833535757024996,0.029734635806650003
2020-08-18,12133.340508725,426.39833458649997,1.00238292075075,1.000167064489,23.2036557831,0.30994346286725005,1.00194036276975,0.13937591071225,0.00357460857604,0.02779913503045
2020-08-19,11866.356161825,413.47634460675,1.0033635536582501,1.002069193881,22.657696780400002,0.29544315758024997,1.0030241780375,0.13320371204075,0.0034596607186825,0.025818338209650002
2020-08-20,11812.586476,411.489815215,1.00118225524,1.00022804687,22.7165464525,0.29076283482299997,1.000415341641,0.1311377133975,0.0034432621010075,0.025811820448975
2020-08-21,11733.688530725,402.838557149,1.0030531676959997,1.00102219039475,22.610890322675,0.28723175648575,1.00313106774975,0.1285723970095,0.0034483066222075,0.0263479575352
2020-08-22,11601.379132725,391.036869841,1.0034597505737501,1.001505430655,22.01402448265,0.28240584002325003,1.00286843885,0.12370130362099999,0.0034088128017925002,0.0253774394182
2020-08-23,11654.4737523,392.11939132975,1.001505797721,1.000001584933,21.979159138275,0.28446231347225,1.0007772355242501,0.12322669031725,0.0034231513757299998,0.0256261032765
2020-08-24,11717.292036925,399.6315943125,1.0018921684955,0.999844723946,22.285051982125,0.28723051627425,1.000614199781,0.12331397376475,0.0034197782240774997,0.026677843190674996
2020-08-25,11526.96884405,393.73901223425,1.00422341314375,1.002178169515,21.968272349750002,0.2824632146935,1.00326811579,0.11769534768475,0.0033488316468675,0.0267668203214
2020-08-26,11420.5762154,385.25567001375003,1.00160917237475,1.001160247582,21.892986960275,0.27754905065775,1.00104788716025,0.11443015338,0.0033000009218300003,0.026427861073525002
2020-08-27,11391.433387550001,384.8645364025,1.00232756006375,1.0011362057592499,22.599913397450003,0.26951792785725,1.00155821782575,0.11065128027224999,0.00324558339601,0.026347542033349998
2020-08-28,11432.458295499999,389.38392812625,1.00197385762675,1.00148569142875,23.11333654795,0.26782853439975,1.000934204315,0.10836239692025,0.0032310904579675,0.026315189585775
2020-08-29,11524.963421775,398.5657090365,1.0024463281250002,1.0019916326775,23.1219856765,0.27319772892,1.0012806406975,0.1131536191155,0.003272869311565,0.02742598804915
2020-08-30,11606.966689425,414.07118491899996,1.002128262027,1.0018858696995,23.36395970985,0.27888892443900004,1.00115633270275,0.1166933192835,0.0033003986641025,0.027652161282175
2020-08-31,11690.330500650001,430.479814183,1.0021241641907501,1.002103074804,23.452505896475,0.28200007498749996,1.0013155471205,0.12005142929025,0.0032584747542800004,0.026897690774350003
2020-09-01,11829.50132605,457.804357722,1.00278644999175,1.002600207031,24.1002074938,0.288494296471,1.00242826488225,0.123849242271,0.003237726927225,0.026177418343625
2020-09-02,11658.61840145,455.4598489315,1.00522347593,1.0010076054465,24.7265798586,0.28610961519525,1.0042734190845,0.11989135208125001,0.0031779549396325005,0.024291013864775
2020-09-03,10819.493910875,414.14352445825,1.006889906951,1.002516281583,22.837472366049997,0.26134028037175,1.00687986554775,0.105921602219775,0.0029621715199025004,0.021368440684774996
2020-09-04,10403.509826574998,386.74030437749997,1.0055831947147502,1.003840448694,20.86535916915,0.25326224496575,1.00578696004325,0.099131444916275,0.0028520393720075,0.019204549763150003
2020-09-05,10302.5860388025,358.56127211225,1.004361253762,1.0060995844,20.064569060474998,0.246729300666,1.00257412375575,0.0959188892439,0.0028279801767575,0.018689762718574997
2020-09-06,10214.59557205,341.87568907450003,1.00159146553275,1.0028959980055001,21.1915125358,0.23836939404024998,1.00188194344075,0.09125258951330001,0.0027656082247025,0.018308346134474997
2020-09-07,10241.5519298075,347.64750147149994,1.00121442256225,1.0020818920115,22.340809139149997,0.2394256788715,1.00108161213275,0.09179461643835,0.0027847328825875,0.01846884236495
2020-09-08,10215.17724538,343.79600659274996,0.9997138015737501,1.0018393635525,22.600360199725,0.2388718728625,0.99961076640275,0.0924360762053,0.0027775033594950004,0.018468208771600002
2020-09-09,10186.073272925,345.066106592,1.0019076285994999,1.00249795553025,23.713501213675,0.2384548260535,1.0017948948072501,0.0925014246145,0.00276210311877,0.019295254121175
2020-09-10,10336.8793979,362.00913829474996,1.0019328490585,1.00358267662325,24.7314019703,0.24299336912874997,1.0015271129769998,0.09592779969000001,0.00280218170943,0.0205335483124
